BHID,FROM,TO,LENGTH,CLV,CLM,CLI,feglc,siglc,pglc,alglc,mnglc,pfglc,tiglc,mgglc,caglc,foglc,peso,Indicador_Itabirito,Indicador_Hematita,Hematita_Itabirito,Divisao_Itabiritos
CP40,60.4,66.4,6,SI,IFR,IFR,61.19505,11.93745,0.105,1.9131,-99,3.36315,-99,-99,-99,-99,2.47,1,0,Itabirito,Itabirito_Superior
CP40,66.4,69.5,3.1,SIP,IF?,IGO,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
CP40,69.5,70.7,1.2,IN,IN,IN,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito Inferior
CP40,70.7,72.3,1.6,SI,IF?,IGO,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
CP40,72.3,74.5,2.2,IN,IN,IN,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito Inferior
CP40,74.5,80,5.5,FL,FL,IN,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito Inferior
CP41,0,8.25,8.25,WH,WH,HGO,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,4.42,0,1,Hematita,Hematita
CP41,8.25,31,22.75,IN,IN,IN,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito Inferior
CP41,31,32.5,1.5,SIA,IGO?,IGO,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
CP41,32.5,47.8,15.3,IN,IN,IN,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito Inferior
CP41,47.8,52.05,4.25,SIA,HGO,HGO,65.11995,3.0366,0.15015,2.6901,-99,5.4222,-99,-99,-99,-99,4.42,0,1,Hematita,Hematita
CP41,52.05,56.5,4.45,SIA,HGO,HGO,66.34425,2.6061,0.147,1.9698,-99,5.019,-99,-99,-99,-99,4.42,0,1,Hematita,Hematita
CP41,56.5,60.9,4.4,SIA,IFR,HGO,66.07125,4.6032,0.0861,2.55675,-99,3.28545,-99,-99,-99,-99,4.42,0,1,Hematita,Hematita
CP41,60.9,65,4.1,SIA,HGO,HGO,64.99815,4.3155,0.1281,2.9316,-99,4.725,-99,-99,-99,-99,4.42,0,1,Hematita,Hematita
CP41,65,69.5,4.5,IN,IN,IN,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito Inferior
CP42,0,9.8,9.8,CG,CG,CG,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.88,0,0,Canga,Canga
CP42,9.8,62.6,52.8,IN,IN,IN,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito Inferior
CP42,62.6,67.8,5.2,SIA,HGO,HGO,68.0946,1.1298,0.1701,0.52815,-99,5.5398,-99,-99,-99,-99,4.42,0,1,Hematita,Hematita
CP42,67.8,73,5.2,SIA,HGO,HGO,68.3823,1.22115,0.1428,0.2478,-99,5.26575,-99,-99,-99,-99,4.42,0,1,Hematita,Hematita
CP42,73,79.5,6.5,SIA,HGO,HGO,66.77265,2.2911,0.18585,0.45255,-99,5.9346,-99,-99,-99,-99,4.42,0,1,Hematita,Hematita
CP42,79.5,86,6.5,SIA,IFR,IFR,65.70165,5.775,0.11655,0.3822,-99,3.8451,-99,-99,-99,-99,2.47,1,0,Itabirito,Itabirito_Superior
CP42,86,91,5,SIA,IFR,IFR,61.9731,9.55605,0.0966,2.14515,-99,3.72855,-99,-99,-99,-99,2.47,1,0,Itabirito,Itabirito_Superior
CP42,91,96.3,5.3,SIA,IFR,IFR,55.11765,19.49325,0.0861,1.96245,-99,3.29385,-99,-99,-99,-99,2.47,1,0,Itabirito,Itabirito_Superior
CP42,96.3,99,2.7,IN,IN,IN,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito Inferior
CP42,99,105.5,6.5,SIP,IF,IF,50.7276,26.7876,0.09765,1.5141,-99,2.81295,-99,-99,-99,-99,2.47,1,0,Itabirito,Itabirito Inferior
CP42,105.5,111.7,6.2,SIP,IF,IGO,51.57285,24.87345,0.09765,3.1059,-99,2.66385,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
CP42,111.7,116.36,4.66,IN,IN,IN,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito Inferior
CP43,0,18,18,IN,IN,IN,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito Inferior
CP43,18,22.3,4.3,ARG,HGO,HGO,66.47235,1.46265,0.0546,2.5536,-99,6.1614,-99,-99,-99,-99,4.42,0,1,Hematita,Hematita
CP43,22.3,26.6,4.3,ARG,HGO,HGO,65.19135,1.5498,0.0588,1.8186,-99,8.2551,-99,-99,-99,-99,4.42,0,1,Hematita,Hematita
CP43,26.6,31,4.4,HA,HGO,HGO,67.89825,1.1298,0.042,2.0475,-99,4.9581,-99,-99,-99,-99,4.42,0,1,Hematita,Hematita
CP43,31,34.6,3.6,ARG,HF,HGO,68.4999,1.6254,0.0609,1.3188,-99,3.9018,-99,-99,-99,-99,4.42,0,1,Hematita,Hematita
CP43,34.6,38.2,3.6,SIA,HGO,HGO,67.27245,1.1571,0.07035,1.4028,-99,5.9409,-99,-99,-99,-99,4.42,0,1,Hematita,Hematita
CP43,38.2,44.9,6.7,SIA,HGO,HGO,65.92845,1.2306,0.0924,1.5792,-99,7.31955,-99,-99,-99,-99,4.42,0,1,Hematita,Hematita
CP43,44.9,45.4,0.5,IN,IN,IN,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito Inferior
CP43,45.4,50.2,4.8,SIA,HGO,HGO,65.98305,1.54455,0.1008,1.26945,-99,7.40565,-99,-99,-99,-99,4.42,0,1,Hematita,Hematita
CP43,50.2,62.1,11.9,IN,IN,IN,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito Inferior
CP43,62.1,63.1,1,HB,HF?,HGO,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,4.42,0,1,Hematita,Hematita
CP43,63.1,66.8,3.7,IN,IN,IN,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito Inferior
CP43,66.8,71.25,4.45,HA,HF,HF,67.13805,3.1857,0.063,1.78185,-99,3.78,-99,-99,-99,-99,3.14,0,1,Hematita,Hematita
CP43,71.25,75.7,4.45,HA,HF,HF,68.208,1.60125,0.09765,2.079,-99,3.60465,-99,-99,-99,-99,3.14,0,1,Hematita,Hematita
CP43,75.7,81.53,5.83,HA,HF,HF,67.5801,1.7178,0.0966,2.30265,-99,4.095,-99,-99,-99,-99,3.14,0,1,Hematita,Hematita
CP43,81.53,83.43,1.9,IN,IN,IN,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito Inferior
CP43,83.43,88.1,4.67,SI,IGO,IGO,53.68335,20.2944,0.08085,2.68275,-99,3.8766,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
CP44,0,5.7,5.7,CG,CG,IGO,61.047,1.38285,0.20685,3.6456,-99,13.00845,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
CP44,5.7,11.4,5.7,WH,IGO,IGO,56.33985,1.2747,0.23205,7.8855,-99,15.6198,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
CP44,11.4,17.9,6.5,WH,IGO,IGO,60.9189,1.1256,0.1701,3.8178,-99,12.37215,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
CP44,17.9,24.4,6.5,WH,IGO,IGO,62.14005,1.27365,0.16275,3.5007,-99,10.8339,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
CP44,24.4,30.9,6.5,WH,IGO,IGO,61.74105,1.38915,0.20055,3.4377,-99,11.1195,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
CP44,30.9,37.4,6.5,WH,IGO,IGO,62.7543,1.7325,0.1932,1.6611,-99,11.02815,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
CP44,37.4,43.45,6.05,WH,HGO,HGO,63.04935,1.3944,0.19425,2.52315,-99,10.83495,-99,-99,-99,-99,4.42,0,1,Hematita,Hematita
CP44,43.45,49.5,6.05,WH,HGO,HGO,64.78395,1.3713,0.1575,2.9064,-99,7.92435,-99,-99,-99,-99,4.42,0,1,Hematita,Hematita
CP44,49.5,53.05,3.55,HA,HGO,HGO,66.43455,1.65165,0.126,1.0563,-99,6.909,-99,-99,-99,-99,4.42,0,1,Hematita,Hematita
CP44,53.05,56.6,3.55,HA,HGO,HGO,67.24095,1.10145,0.11235,1.56555,-99,6.0816,-99,-99,-99,-99,4.42,0,1,Hematita,Hematita
CP44,56.6,60.6,4,IN,IN,IN,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito Inferior
CP44,60.6,63.2,2.6,ARG,ARG,HGO,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,4.42,0,1,Hematita,Hematita
CP44,63.2,69.7,6.5,HB,IFR,IFR,64.0962,7.1862,0.09555,0.98385,-99,3.5343,-99,-99,-99,-99,2.47,1,0,Itabirito,Itabirito_Superior
CP44,69.7,76.2,6.5,HB,IFR,IFR,65.3289,6.888,0.0714,1.5897,-99,2.51055,-99,-99,-99,-99,2.47,1,0,Itabirito,Itabirito_Superior
CP44,76.2,79.2,3,HB,IFR,IFR,64.7955,5.61015,0.12495,1.22955,-99,4.13175,-99,-99,-99,-99,2.47,1,0,Itabirito,Itabirito_Superior
CP44,79.2,83.7,4.5,ARG,ARG,IGO,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
CP44,83.7,86.5,2.8,ARG,IFR,IFR,59.62005,14.8365,0.07455,1.7577,-99,2.8854,-99,-99,-99,-99,2.47,1,0,Itabirito,Itabirito_Superior
CP44,86.5,89.9,3.4,ARG,IGO,IGO,55.0095,19.85445,0.06615,3.2046,-99,3.04185,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
CP44,89.9,94.5,4.6,SI,IGO,IGO,49.35735,28.0581,0.042,3.81885,-99,2.32575,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
CP44,94.5,108.8,14.3,ARG,ARG,IGO,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
CP44,108.8,112.24,3.44,SI,IFR,IFR,62.58,9.6243,0.0756,2.77305,-99,3.0303,-99,-99,-99,-99,2.47,1,0,Itabirito,Itabirito_Superior
CP44,112.24,115.68,3.44,SI,IFR,IFR,65.03175,5.9661,0.08925,2.15985,-99,3.6435,-99,-99,-99,-99,2.47,1,0,Itabirito,Itabirito_Superior
CP44,115.68,119.1,3.42,IN,IN,IN,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito Inferior
CP44,119.1,123.5,4.4,HA,IFR,IFR,64.95615,4.51605,0.09975,2.016,-99,3.9249,-99,-99,-99,-99,2.47,1,0,Itabirito,Itabirito_Superior
CP44,123.5,126.16,2.66,IN,IN,IN,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito Inferior
CP44,126.16,128.4,2.24,SI,HGO,HGO,64.365,6.3672,0.0336,4.81215,-99,2.3289,-99,-99,-99,-99,4.42,0,1,Hematita,Hematita
CP44,128.4,134.9,6.5,SI,IFR,HGO,64.8354,7.15365,0.02415,2.96415,-99,2.04225,-99,-99,-99,-99,4.42,0,1,Hematita,Hematita
CP44,134.9,141.4,6.5,SI,HGO,HGO,63.7224,8.0304,0.0294,3.2823,-99,2.9001,-99,-99,-99,-99,4.42,0,1,Hematita,Hematita
CP44,141.4,147.9,6.5,SI,IFR,IFR,61.5804,10.62075,0.0252,2.41395,-99,2.9589,-99,-99,-99,-99,2.47,1,0,Itabirito,Itabirito_Superior
CP44,147.9,154.4,6.5,SI,IFR,IFR,59.7303,12.0246,0.0315,2.86335,-99,3.045,-99,-99,-99,-99,2.47,1,0,Itabirito,Itabirito_Superior
CP44,154.4,159.71,5.31,SI,IFR,IFR,60.35925,12.7155,0.06195,1.9131,-99,3.1626,-99,-99,-99,-99,2.47,1,0,Itabirito,Itabirito_Superior
CP44,159.71,165.02,5.31,SI,IF,IF,52.9893,24.58785,0.0462,1.26525,-99,3.01455,-99,-99,-99,-99,2.47,1,0,Itabirito,Itabirito Inferior
CP45,0,3.67,3.67,WH,IGO,IGO,60.65115,1.953,0.11025,5.6784,-99,8.7444,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
CP45,3.67,10.17,6.5,WH,IGO,IGO,61.92585,1.59075,0.1449,4.2987,-99,9.3786,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
CP45,10.17,16.67,6.5,WH,IGO,IGO,61.32735,0.91875,0.189,3.26025,-99,11.2686,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
CP45,16.67,19.2,2.53,WH,IGO,IGO,59.76495,0.87675,0.13965,4.7082,-99,13.02735,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
CP45,19.2,31.8,12.6,IN,IN,IN,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito Inferior
CP45,31.8,32.8,1,HA,HF?,HGO,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,4.42,0,1,Hematita,Hematita
CP45,32.8,55,22.2,IN,IN,IN,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito Inferior
CP45,55,60.5,5.5,HA,HGO,HGO,67.12335,1.06155,0.0945,2.70585,-99,5.02845,-99,-99,-99,-99,4.42,0,1,Hematita,Hematita
CP45,60.5,65.1,4.6,HA,HGO,HGO,67.7103,1.1424,0.12495,1.87635,-99,4.99905,-99,-99,-99,-99,4.42,0,1,Hematita,Hematita
CP45,65.1,71.7,6.6,IN,IN,IN,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito Inferior
CP45,71.7,77.19,5.49,HA,HGO,HGO,65.24805,1.22955,0.18795,3.03765,-99,7.29015,-99,-99,-99,-99,4.42,0,1,Hematita,Hematita
CP46,0,7.8,7.8,WH,HGO,HGO,64.82175,0.9618,0.14385,3.1353,-99,7.56315,-99,-99,-99,-99,4.42,0,1,Hematita,Hematita
CP46,7.8,14.8,7,IN,IN,IN,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito Inferior
CP46,14.8,18.4,3.6,SI,HF,HF,67.38795,4.1097,0.0714,1.03005,-99,2.88645,-99,-99,-99,-99,3.14,0,1,Hematita,Hematita
CP46,18.4,23.9,5.5,IN,IN,IN,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito Inferior
CP46,23.9,28.4,4.5,SIA,IFR,HF,65.1462,5.0925,0.0588,2.4885,-99,3.5448,-99,-99,-99,-99,3.14,0,1,Hematita,Hematita
CP46,28.4,47.14,18.74,IN,IN,IN,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito Inferior
CP46,47.14,51.4,4.26,SIA,HGO,HGO,63.4683,6.657,0.08925,1.9446,-99,4.7502,-99,-99,-99,-99,4.42,0,1,Hematita,Hematita
CP46,51.4,56,4.6,SIA,IFR,IFR,56.9646,18.37395,0.07245,1.3818,-99,3.44715,-99,-99,-99,-99,2.47,1,0,Itabirito,Itabirito_Superior
CP46,56,62.5,6.5,SIA,IFR,IFR,55.92825,18.4695,0.06825,2.3541,-99,3.69075,-99,-99,-99,-99,2.47,1,0,Itabirito,Itabirito_Superior
CP46,62.5,69,6.5,SIA,IF,IF,47.3928,32.5794,0.03675,1.7577,-99,2.4465,-99,-99,-99,-99,2.47,1,0,Itabirito,Itabirito Inferior
CP46,69,73,4,SIA,IGO,IGO,56.57295,15.9852,0.03045,4.8153,-99,2.9148,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
CP46,73,77,4,SIA,IF,IF,53.57205,23.73945,0.04515,1.34085,-99,3.2256,-99,-99,-99,-99,2.47,1,0,Itabirito,Itabirito Inferior
CP46,77,81,4,IN,IN,IN,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito Inferior
CP46,81,82.9,1.9,SI,IF?,IF,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.47,1,0,Itabirito,Itabirito Inferior
CP46,82.9,84.2,1.3,IN,IN,IN,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito Inferior
CP46,84.2,88.63,4.43,SIP,IF,IF,51.8826,27.4491,0.04515,1.63905,-99,1.81965,-99,-99,-99,-99,2.47,1,0,Itabirito,Itabirito Inferior
CP46,88.63,95.13,6.5,SIP,IF,IF,49.25445,31.9179,0.0231,0.83265,-99,1.5813,-99,-99,-99,-99,2.47,1,0,Itabirito,Itabirito Inferior
CP46,95.13,101.63,6.5,SIP,IF,IF,43.1886,39.53145,0.0504,1.0227,-99,2.29845,-99,-99,-99,-99,2.47,1,0,Itabirito,Itabirito Inferior
CP46,101.63,108.13,6.5,SIP,IF,IF,44.1735,39.19125,0.0483,1.113,-99,1.76505,-99,-99,-99,-99,2.47,1,0,Itabirito,Itabirito Inferior
CP46,108.13,115.3,7.17,SIP,IF,IF,44.436,38.1528,0.03465,0.9765,-99,1.6716,-99,-99,-99,-99,2.47,1,0,Itabirito,Itabirito Inferior
CP46,115.3,122.07,6.77,SIP,IF,IF,49.2744,30.76185,0.042,0.93135,-99,1.8333,-99,-99,-99,-99,2.47,1,0,Itabirito,Itabirito Inferior
CP47,0,3.7,3.7,WH,HF,HGO,68.95875,1.1382,0.1071,0.672,-99,2.8644,-99,-99,-99,-99,4.42,0,1,Hematita,Hematita
CP47,3.7,7.4,3.7,WH,HF,HGO,68.1072,1.2747,0.11445,1.94775,-99,3.12375,-99,-99,-99,-99,4.42,0,1,Hematita,Hematita
CP47,7.4,11.2,3.8,WH,IGO,IGO,55.8516,1.0605,0.0735,13.52925,-99,10.1304,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
CP47,11.2,15,3.8,WH,IGO,IGO,45.66555,5.16705,0.07455,18.2616,-99,15.1515,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
CP47,15,31.5,16.5,IN,IN,IN,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito Inferior
CP47,31.5,36.8,5.3,HB,HGO,HGO,63.7644,2.0874,0.0336,6.93525,-99,4.7334,-99,-99,-99,-99,4.42,0,1,Hematita,Hematita
CP47,36.8,42.1,5.3,HB,IFR,IGO,61.65915,10.53675,0.01365,2.9778,-99,1.58025,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
CP47,42.1,47.3,5.2,HB,IFR,IFR,57.35835,18.6375,0.0294,2.23125,-99,1.932,-99,-99,-99,-99,2.47,1,0,Itabirito,Itabirito_Superior
CP47,47.3,53.3,6,SIP,IFR,IFR,56.2317,20.8698,0.03255,1.50465,-99,1.72515,-99,-99,-99,-99,2.47,1,0,Itabirito,Itabirito_Superior
CP47,53.3,59.3,6,SIP,IFR,IFR,55.11975,21.86415,0.05145,1.45005,-99,1.63485,-99,-99,-99,-99,2.47,1,0,Itabirito,Itabirito_Superior
CP47,59.3,63.7,4.4,SIP,IFR,IFR,55.7025,21.78015,0.05145,0.84525,-99,1.71675,-99,-99,-99,-99,2.47,1,0,Itabirito,Itabirito_Superior
CP47,63.7,67.2,3.5,IN,IN,IN,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito Inferior
CP47,67.2,71.4,4.2,SI,IFR,IFR,63.8085,6.11625,0.09765,1.8228,-99,3.843,-99,-99,-99,-99,2.47,1,0,Itabirito,Itabirito_Superior
CP47,71.4,75.6,4.2,SI,HF,HF,67.7817,3.3663,0.0735,2.0727,-99,2.68485,-99,-99,-99,-99,3.14,0,1,Hematita,Hematita
CP48,0,7.6,7.6,CG,CG,HGO,64.65165,1.03425,0.05355,4.8615,-99,6.46065,-99,-99,-99,-99,4.42,0,1,Hematita,Hematita
CP48,7.6,13.5,5.9,WH,HGO,HGO,65.8434,1.09515,0.0777,5.145,-99,4.79745,-99,-99,-99,-99,4.42,0,1,Hematita,Hematita
CP48,13.5,36.1,22.6,IN,IN,IN,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito Inferior
CP48,36.1,41.5,5.4,SIA,IGO,IGO,44.00865,35.2044,0.042,3.02505,-99,3.23505,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
CP48,41.5,42.66,1.16,QT,QT,IGO,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
CP49,0,5.3,5.3,WH,HGO,HGO,63.7917,0.91875,0.147,3.42825,-99,9.8091,-99,-99,-99,-99,4.42,0,1,Hematita,Hematita
CP49,5.3,11.6,6.3,WH,HGO,HGO,65.9736,0.93345,0.1596,2.46015,-99,6.321,-99,-99,-99,-99,4.42,0,1,Hematita,Hematita
CP49,11.6,14.6,3,SIA,HGO,HGO,67.70715,0.9471,0.1029,3.3831,-99,4.25145,-99,-99,-99,-99,4.42,0,1,Hematita,Hematita
CP49,14.6,20.6,6,IN,IN,IN,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito Inferior
CP49,20.6,24.5,3.9,HA,HF,HGO,68.60805,1.47105,0.07455,2.394,-99,3.2802,-99,-99,-99,-99,4.42,0,1,Hematita,Hematita
CP49,24.5,26.85,2.35,SIA,IGO,IGO,61.0764,8.45355,0.1365,0.7854,-99,7.58415,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
CP49,26.85,27.9,1.05,ARG,ARG,IGO,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
CP49,27.9,33.9,6,SIA,IFR,IGO,60.32565,13.3182,0.09765,0.86205,-99,3.7548,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
CP49,33.9,39.8,5.9,SIA,IGO,IGO,57.9852,14.7903,0.1197,0.2982,-99,5.64375,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
CP49,39.8,42.1,2.3,ARG,ARG,IGO,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
CP49,42.1,47.7,5.6,SIP,IFR,IFR,58.18995,17.8668,0.0735,0.8022,-99,2.9379,-99,-99,-99,-99,2.47,1,0,Itabirito,Itabirito_Superior
CP49,47.7,51.5,3.8,SIP,IGO,IGO,58.59525,12.26085,0.105,1.76715,-99,5.3739,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
CP49,51.5,57.2,5.7,IN,IGO,IGO,59.3691,9.6642,0.19845,1.5981,-99,7.61775,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
CP49,57.2,65,7.8,SIA,IGO,IGO,59.36595,11.025,0.1008,2.6313,-99,4.45095,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
CP49,65,94.3,29.3,IN,IN,IN,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito Inferior
CP49,94.3,99.1,4.8,SIA,HGO,IGO,64.30935,3.5994,0.1071,0.71295,-99,7.45815,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
CP49,99.1,103.9,4.8,SIA,IGO,IGO,61.77255,7.05075,0.0966,0.7077,-99,7.1988,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
CP49,103.9,111.7,7.8,ARG,IGO,IGO,59.0142,10.84335,0.0882,0.987,-99,8.23725,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
CP49,111.7,115.75,4.05,SIA,IGO,IGO,61.24545,8.28345,0.10605,0.7224,-99,7.1064,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
CP49,115.75,121.3,5.55,ARG,IGO,IGO,56.80605,13.8999,0.1554,0.90405,-99,8.337,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
CP49,121.3,126.8,5.5,ARG,IGO,IGO,47.1303,27.4428,0.13125,1.1067,-99,8.1375,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
CP49,126.8,130.7,3.9,SIA,IGO,IGO,57.1158,15.4077,0.1344,0.819,-99,6.20655,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
CP49,130.7,137.6,6.9,ARG,IGO,IGO,50.85465,24.696,0.12495,0.70875,-99,6.5478,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
CP49,137.6,142.18,4.58,ARG,IGO,IGO,43.35765,33.1359,0.12075,1.34085,-99,7.72275,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
CP49,142.18,146.76,4.58,ARG,IGO,IGO,46.0698,32.5563,0.07245,0.80535,-99,5.02425,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito_Superior
CP50,0,23.4,23.4,ARG,ARG,HGO,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,4.42,0,1,Hematita,Hematita
CP50,23.4,29.2,5.8,HA,HF,HF,68.59335,1.82385,0.0714,1.3944,-99,3.66555,-99,-99,-99,-99,3.14,0,1,Hematita,Hematita
CP50,29.2,29.4,0.2,IN,IN,IN,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.19,1,0,Itabirito,Itabirito Inferior
CP50,29.4,32.3,2.9,SI,HGO,HGO,65.3247,2.7216,0.14595,1.2852,-99,6.5226,-99,-99,-99,-99,4.42,0,1,Hematita,Hematita
CP50,32.3,37.85,5.55,ARG,HGO,HGO,68.23005,1.1445,0.0903,1.83225,-99,4.36065,-99,-99,-99,-99,4.42,0,1,Hematita,Hematita
CP50,37.85,41.9,4.05,ARG,ARG,HGO,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,4.42,0,1,Hematita,Hematita
CP50,41.9,46.4,4.5,HA,HF,HF,69.50475,1.29045,0.0861,1.8354,-99,2.8602,-99,-99,-99,-99,3.14,0,1,Hematita,Hematita
CP50,46.4,50.9,4.5,HA,HF,HF,67.4625,2.9379,0.105,1.8858,-99,3.108,-99,-99,-99,-99,3.14,0,1,Hematita,Hematita
CP50,50.9,54.3,3.4,HA,IFR,IFR,63.21735,7.8267,0.0798,2.0601,-99,3.1227,-99,-99,-99,-99,2.47,1,0,Itabirito,Itabirito_Superior
CP50,54.3,55.4,1.1,ARG,ARG,IFR,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.47,1,0,Itabirito,Itabirito_Superior
CP50,55.4,60.26,4.86,SIP,IFR,IFR,55.96605,19.992,0.063,1.11825,-99,2.5263,-99,-99,-99,-99,2.47,1,0,Itabirito,Itabirito_Superior
